10000000	-27.03902014692 
10990000	-26.77744992302 
11980000	-26.51436857354
12970000	-26.2416761449 
13960000	-25.81813096326 
14950000	-25.39327363732 
15940000	-24.82218965485 
16930000	-24.39947772388 
17920000	-24.21245340653 
18910000	-23.99561960954 
19900000	-23.7697185592 
20890000	-23.23010023446 
21880000	-22.7004324662 
22870000	-22.37123486467 
23860000	-22.04024593463 
24850000	-21.75323684492 
25840000	-21.45681764942 
26830000	-21.09414671741 
27820000	-20.79969222551 
28810000	-20.53563881626 
29800000	-20.22715399246 
30790000	-19.96634772215 
31780000	-19.70169938442 
32770000	-19.4429992441 
33760000	-19.18731303723 
34750000	-18.96376523479 
35740000	-18.69581228297 
36730000	-18.45998131505 
37720000	-18.23841691184 
38710000	-18.00416723157 
39700000	-17.78819017695 
40690000	-17.5551572322 
41680000	-17.33138701745 
42670000	-17.13297446989 
43660000	-16.93510798136 
44650000	-16.75045403903 
45640000	-16.55195525862 
46630000	-16.37734371712 
47620000	-16.18866925726 
48610000	-16.01023286027 
49600000	-15.85011482188 
50590000	-15.6575720166 
51580000	-15.48537141545 
52570000	-15.34341494698 
53560000	-15.17783290475 
54550000	-14.99800215513 
55540000	-14.80872130024 
56530000	-14.65100616004 
57520000	-14.48630628847 
58510000	-14.31289255574 
59500000	-14.15212188958 
60490000	-13.98785240422 
61480000	-13.83385112699 
62470000	-13.68071682086 
63460000	-13.54471168815 
64450000	-13.39575280932 
65440000	-13.24560873649 
66430000	-13.1065944558 
67420000	-12.98198325452 
68410000	-12.84144788194 
69400000	-12.71930269121 
70390000	-12.58937301996 
71380000	-12.47501945255 
72370000	-12.35531138299 
73360000	-12.24441837156 
74350000	-12.12462833479 
75340000	-12.01438402537 
76330000	-11.90744125681 
77320000	-11.81597477406 
78310000	-11.72373093805 
79300000	-11.62363438148 
80290000	-11.53335558847 
81280000	-11.44814914587 
82270000	-11.35499334154 
83260000	-11.27150133902 
84250000	-11.1901106779 
85240000	-11.10839604808 
86230000	-11.03252732233 
87220000	-10.95007767961 
88210000	-10.88768597749 
89200000	-10.81393071045 
90190000	-10.7439120946 
91180000	-10.68282679143 
92170000	-10.61435045324 
93160000	-10.55469632092 
94150000	-10.47940680369 
95140000	-10.42002320922 
96130000	-10.35532261249 
97120000	-10.28802436445 
98110000	-10.23159131689 
99100000	-10.16619964873 
100090000	-10.1042974956 
101080000	-10.04237452612 
102070000	-9.979279776993 
103060000	-9.916180259297 
104050000	-9.858082241024 
105040000	-9.797827005175 
106030000	-9.736743120918 
107020000	-9.676707613762 
108010000	-9.619241222982 
109000000	-9.55302999492 
109990000	-9.49374992563 
110980000	-9.425842814584 
111970000	-9.36202171729 
112960000	-9.307308156306 
113950000	-9.243559395648 
114940000	-9.184033933279 
115930000	-9.124246055578 
116920000	-9.067566926373 
117910000	-9.008465600987 
118900000	-8.948789408585 
119890000	-8.886639516294 
120880000	-8.823578501622 
121870000	-8.762155485925 
122860000	-8.705637109125 
123850000	-8.651684210975 
124840000	-8.591364433043 
125830000	-8.529841877687 
126820000	-8.472009885744 
127810000	-8.411943488479 
128800000	-8.355804949321 
129790000	-8.294305957007 
130780000	-8.234920810464 
131770000	-8.184802172245 
132760000	-8.126332677603 
133750000	-8.078801051385 
134740000	-8.022212061019 
135730000	-7.968918764008 
136720000	-7.910605701037 
137710000	-7.856364296766 
138700000	-7.804380255198 
139690000	-7.748173196143 
140680000	-7.698064464382 
141670000	-7.642796320564 
142660000	-7.594379644736 
143650000	-7.547193727105 
144640000	-7.490999181106 
145630000	-7.444040288163 
146620000	-7.393948548934 
147610000	-7.339207714195 
148600000	-7.287186385872 
149590000	-7.23949119778 
150580000	-7.18566922896 
151570000	-7.141841484969 
152560000	-7.08984037344 
153550000	-7.043508250518 
154540000	-6.99654755118 
155530000	-6.950748443649 
156520000	-6.904454446167 
157510000	-6.859551337499 
158500000	-6.81803092487 
159490000	-6.77068604013 
160480000	-6.733294900279 
161470000	-6.694447181249 
162460000	-6.651922676474 
163450000	-6.605390035671 
164440000	-6.56598523008 
165430000	-6.525934122609 
166420000	-6.484686770627 
167410000	-6.444830276263 
168400000	-6.409100933558 
169390000	-6.373108671663 
170380000	-6.338443664864 
171370000	-6.302749104779 
172360000	-6.268407036755 
173350000	-6.236633684323 
174340000	-6.203844122601 
175330000	-6.172606602659 
176320000	-6.140500673304 
177310000	-6.106257761211 
178300000	-6.077582871484 
179290000	-6.047065144007 
180280000	-6.015571852491 
181270000	-5.985466794475 
182260000	-5.951900612401 
183250000	-5.924151955465 
184240000	-5.892275246843 
185230000	-5.863763736305 
186220000	-5.830887985975 
187210000	-5.799119439109 
188200000	-5.770569208448 
189190000	-5.741567142067 
190180000	-5.706727286243 
191170000	-5.678806596873 
192160000	-5.646838253055 
193150000	-5.615917074922 
194140000	-5.585182163665 
195130000	-5.552915664306 
196120000	-5.525123078181 
197110000	-5.493220364232 
198100000	-5.459809612628 
199090000	-5.43130415041 
200080000	-5.399786360274 
201070000	-5.367337150902 
202060000	-5.339160944912 
203050000	-5.307734147595 
204040000	-5.278016588682 
205030000	-5.24852893306 
206020000	-5.221834524557 
207010000	-5.19497470757 
208000000	-5.171329085841 
208990000	-5.146957055046 
209980000	-5.123657697403 
210970000	-5.101598357637 
211960000	-5.077733012875 
212950000	-5.056403599563 
213940000	-5.036526542423 
214930000	-5.015366327595 
215920000	-4.993245364456 
216910000	-4.970832505617 
217900000	-4.955027608904 
218890000	-4.868407118626 
219880000	-4.850918952784 
220870000	-4.834418999041 
221860000	-4.813382861922 
